"CD_MUN";"NM_MUN";"V06001";"V06002";"V06003";"V06004";"V06005";"V06006"
"4211306";"Navegantes";"29442";"86202";"2,12";"3334,33";"157818830,93";"2400"
"4211405";"Nova Erechim";"1874";"5155";"1,57";"3948,13";"39457699,67";"2400"
"4211454";"Nova Itaberaba";"1684";"4536";"1,52";"3771,45";"19282924,41";"2480"
"4211504";"Nova Trento";"5022";"13651";"1,54";"2937,54";"6416463,55";"2200"
"4211603";"Nova Veneza";"4870";"13604";"1,57";"3095,05";"11487576,60";"2400"
"4211652";"Novo Horizonte";"908";"2641";"1,73";"3311,52";"17760462,43";"2200"
"4211702";"Orleans";"8538";"23605";"1,60";"3216,11";"17267060,41";"2421"
"4211751";"Otacílio Costa";"6307";"17283";"1,56";"3156,31";"170214767,88";"2300"
"4211801";"Ouro";"2653";"7015";"1,61";"3898,82";"29335817,86";"2400"
"4211850";"Ouro Verde";"783";"2167";"1,57";"2439,72";"11688746,33";"1600"
"4211876";"Paial";"692";"1927";"1,76";"2758,82";"24156709,98";"2000"
"4211892";"Painel";"841";"2215";"1,86";"2008,02";"5592862,41";"1285"
"4211900";"Palhoça";"81729";"221553";"1,79";"3611,13";"92188027,14";"2500"
"4212007";"Palma Sola";"2781";"7591";"1,59";"3516,73";"33777991,43";"2000"
"4212056";"Palmeira";"960";"2559";"1,71";"2827,80";"75169751,41";"2000"
"4212106";"Palmitos";"6048";"15568";"1,48";"3193,31";"27383502,22";"2000"
"4212205";"Papanduva";"6896";"19143";"1,77";"2658,43";"8833431,25";"1850"
"4212239";"Paraíso";"1574";"4240";"1,52";"5012,65";"66582868,55";"2500"
"4212254";"Passo de Torres";"4746";"12880";"1,85";"2904,79";"8280383,52";"2000"
"4212270";"Passos Maia";"1336";"4017";"1,98";"3045,21";"25564513,06";"1800"
"4212304";"Paulo Lopes";"3289";"9038";"1,74";"2642,19";"9802602,48";"2000"
"4212403";"Pedras Grandes";"1588";"4242";"1,47";"2610,20";"6881009,42";"2000"
"4212502";"Penha";"11982";"33619";"1,98";"3233,29";"16933329,72";"2400"
"4212601";"Peritiba";"1200";"2992";"1,36";"3721,58";"26926004,79";"2400"
"4212650";"Pescaria Brava";"3822";"10167";"1,60";"2313,06";"4017611,59";"1800"
"4212700";"Petrolândia";"2443";"6715";"1,43";"4611,55";"229459599,61";"1700"
"4212809";"Balneário Piçarras";"9832";"27018";"2,00";"3731,36";"16731176,28";"2500"
"4212908";"Pinhalzinho";"8160";"21917";"1,55";"3624,31";"29635009,03";"2450"
"4213005";"Pinheiro Preto";"1175";"3473";"1,70";"3439,66";"8373580,75";"2500"
"4213104";"Piratuba";"2284";"5736";"1,45";"2690,45";"5976829,11";"2000"
"4213153";"Planalto Alegre";"1058";"2942";"1,73";"2916,21";"19532461,42";"2000"
"4213203";"Pomerode";"11949";"34247";"1,79";"3331,77";"14711296,54";"2500"
"4213302";"Ponte Alta";"1599";"4437";"1,78";"2403,55";"16797126,51";"1500"
"4213351";"Ponte Alta do Norte";"1063";"3205";"2,14";"2150,96";"3050897,96";"1500"
"4213401";"Ponte Serrada";"3779";"10615";"2,04";"2617,00";"13817610,16";"1900"
"4213500";"Porto Belo";"9875";"27531";"1,94";"3692,55";"13041321,34";"2500"
"4213609";"Porto União";"11869";"32756";"1,86";"3246,34";"16363416,93";"2000"
"4213708";"Pouso Redondo";"6067";"17102";"1,85";"2891,07";"9040177,15";"2100"
"4213807";"Praia Grande";"3233";"8245";"1,58";"2222,93";"3817781,80";"1600"
"4213906";"Presidente Castello Branco";"606";"1689";"1,77";"2984,62";"12441301,50";"2000"
"4214003";"Presidente Getúlio";"7008";"19993";"1,91";"2977,39";"19506881,39";"2000"
"4214102";"Presidente Nereu";"873";"2258";"1,44";"2880,16";"10952675,29";"2000"
"4214151";"Princesa";"1093";"2958";"1,42";"3830,55";"44772766,53";"2000"
"4214201";"Quilombo";"3843";"10983";"1,79";"3312,36";"23297882,71";"2224"
"4214300";"Rancho Queimado";"1246";"3273";"1,51";"3599,29";"18455224,24";"2400"
"4214409";"Rio das Antas";"2239";"6253";"1,83";"2641,54";"7145517,50";"2000"
"4214508";"Rio do Campo";"2343";"6438";"1,68";"3281,61";"26068189,20";"2001"
"4214607";"Rio do Oeste";"2731";"7607";"1,73";"3456,81";"32319518,71";"2040"
"4214706";"Rio dos Cedros";"3850";"10844";"1,75";"2751,96";"6011608,43";"2200"
"4214805";"Rio do Sul";"27416";"72189";"1,68";"3963,43";"66406097,00";"2500"
"4214904";"Rio Fortuna";"1582";"4700";"1,79";"3370,06";"22500799,58";"2100"
"4215000";"Rio Negrinho";"13742";"39200";"1,88";"2719,58";"15863883,45";"2000"
"4215059";"Rio Rufino";"871";"2396";"1,93";"2823,41";"31234509,63";"1600"
"4215075";"Riqueza";"1836";"4759";"1,49";"2686,36";"10316831,17";"1800"
"4215109";"Rodeio";"4697";"12689";"1,64";"2807,03";"7405875,25";"2200"
"4215208";"Romelândia";"1859";"4803";"1,53";"4015,02";"60833630,94";"2000"
"4215307";"Salete";"2748";"7481";"1,66";"2667,26";"6083046,38";"2110"
"4215356";"Saltinho";"1356";"3628";"1,63";"3418,02";"50372283,14";"1900"
"4215406";"Salto Veloso";"1663";"4390";"1,48";"3445,80";"46693892,26";"2000"
"4215455";"Sangão";"4251";"12854";"2,02";"2529,38";"7766760,53";"2000"
"4215505";"Santa Cecília";"5383";"15526";"2,00";"2595,25";"7524677,18";"2000"
"4215554";"Santa Helena";"881";"2423";"1,61";"3862,69";"81006311,43";"1600"
"4215604";"Santa Rosa de Lima";"737";"2076";"1,67";"2643,08";"4393476,71";"2001"
"4215653";"Santa Rosa do Sul";"3674";"9773";"1,56";"2686,45";"6506812,64";"2224"
"4215679";"Santa Terezinha";"2944";"8065";"1,59";"2550,79";"4678244,97";"2100"
"4215687";"Santa Terezinha do Progresso";"955";"2576";"1,65";"3040,12";"25095232,59";"1800"
"4215695";"Santiago do Sul";"577";"1642";"1,37";"3236,18";"53398574,70";"1980"
"4215703";"Santo Amaro da Imperatriz";"10185";"27021";"1,67";"3158,10";"8625730,78";"2400"
"4215752";"São Bernardino";"975";"2671";"1,55";"3541,14";"30313435,03";"2000"
"4215802";"São Bento do Sul";"30054";"83255";"1,62";"3142,90";"16664518,15";"2300"
"4215901";"São Bonifácio";"1124";"2939";"1,48";"2648,29";"7529657,74";"2002"
"4216008";"São Carlos";"3873";"10269";"1,59";"3339,46";"30273200,47";"2200"
"4216057";"São Cristóvão do Sul";"1475";"4289";"1,97";"2308,13";"5979235,69";"1600"
"4216107";"São Domingos";"3453";"9201";"1,57";"3670,63";"20723829,25";"2400"
"4216206";"São Francisco do Sul";"19370";"52416";"1,85";"3240,59";"17334719,06";"2400"
"4216255";"São João do Oeste";"2347";"6272";"1,30";"4831,49";"67043206,28";"2500"
"4216305";"São João Batista";"11623";"32633";"1,72";"2680,65";"7742228,37";"2000"
"4216354";"São João do Itaperiú";"1490";"4459";"1,87";"2850,92";"15390431,94";"2000"
"4216404";"São João do Sul";"3323";"8641";"1,55";"2452,05";"6230489,72";"2000"
"4216503";"São Joaquim";"9578";"25879";"1,78";"2738,40";"11872341,57";"1800"
"4216602";"São José";"105573";"269440";"1,67";"4142,18";"46756933,49";"3000"
"4216701";"São José do Cedro";"5336";"14024";"1,47";"4033,98";"64910385,83";"2100"
"4216800";"São José do Cerrito";"3327";"8707";"1,52";"2008,68";"5746126,62";"1212"
"4216909";"São Lourenço do Oeste";"8983";"24639";"1,72";"3587,90";"31641375,04";"2300"
"4217006";"São Ludgero";"4660";"13505";"1,71";"3099,20";"12492279,26";"2400"
"4217105";"São Martinho";"1167";"3402";"1,70";"3071,45";"12189306,73";"2400"
"4217154";"São Miguel da Boa Vista";"662";"1781";"1,43";"3714,65";"413830153,49";"1800"
"4217204";"São Miguel do Oeste";"17296";"44095";"1,47";"3772,52";"20241762,04";"2500"
"4217253";"São Pedro de Alcântara";"1734";"4590";"1,50";"3364,03";"9453317,65";"2424"
"4217303";"Saudades";"3595";"10249";"1,79";"3332,49";"19308379,40";"2300"
"4217402";"Schroeder";"6835";"20053";"1,69";"3191,44";"8369745,13";"2500"
"4217501";"Seara";"6667";"18609";"1,73";"3545,28";"26639472,57";"2400"
"4217550";"Serra Alta";"1230";"3303";"1,49";"2606,28";"13467848,18";"2000"
"4217600";"Siderópolis";"4961";"13683";"1,69";"2938,71";"6159049,94";"2400"
"4217709";"Sombrio";"11048";"29956";"1,74";"2654,32";"18859107,09";"2000"
"4217758";"Sul Brasil";"999";"2832";"1,59";"4247,14";"67211842,56";"2000"
"4217808";"Taió";"6824";"18249";"1,60";"3286,74";"18098832,58";"2240"
"4217907";"Tangará";"3050";"8138";"1,55";"3548,65";"12049591,73";"2500"
"4217956";"Tigrinhos";"863";"2328";"1,25";"2306,50";"1832112,72";"2000"
"4218004";"Tijucas";"18229";"51215";"1,84";"3150,68";"10493649,82";"2400"
"4218103";"Timbé do Sul";"1988";"5356";"1,64";"2894,98";"16169944,63";"2200"
"4218202";"Timbó";"16731";"46035";"1,70";"3529,86";"18085304,81";"2500"
"4218251";"Timbó Grande";"2520";"7334";"1,94";"2026,78";"4723380,95";"1400"
"4218301";"Três Barras";"6573";"19718";"2,10";"2406,00";"5009678,37";"1800"
"4218350";"Treviso";"1367";"3773";"1,54";"3138,36";"5793712,22";"2800"
"4218400";"Treze de Maio";"2586";"7356";"1,69";"2472,72";"6386595,22";"1900"
"4218509";"Treze Tílias";"3249";"8770";"1,66";"3861,93";"37110385,50";"2500"
"4218608";"Trombudo Central";"2724";"7222";"1,53";"2968,30";"9616237,66";"2400"
"4218707";"Tubarão";"42129";"109328";"1,57";"3578,89";"18446781,52";"2500"
"4218756";"Tunápolis";"1764";"4904";"1,58";"4845,91";"90823271,11";"2224"
"4218806";"Turvo";"4814";"12990";"1,50";"3330,42";"63293923,03";"2424"
"4218855";"União do Oeste";"1026";"2774";"1,49";"3519,74";"41621993,95";"2000"
"4218905";"Urubici";"3956";"10813";"2,01";"3286,11";"20513301,24";"2000"
"4218954";"Urupema";"962";"2647";"1,62";"2626,48";"22050217,39";"1500"
"4219002";"Urussanga";"7763";"20882";"1,56";"2917,63";"7934019,82";"2300"
"4219101";"Vargeão";"1291";"3633";"1,63";"3665,97";"39839061,09";"2200"
"4219150";"Vargem";"1009";"2627";"1,50";"2307,33";"8493431,05";"1556"
"4219176";"Vargem Bonita";"1609";"4569";"1,79";"3152,02";"24374838,03";"2000"
"4219200";"Vidal Ramos";"2330";"6142";"1,50";"2648,99";"5563992,52";"2300"
"4219309";"Videira";"20539";"55294";"1,67";"3383,05";"17483192,26";"2400"
"4219358";"Vitor Meireles";"1922";"5368";"1,88";"2474,33";"5842261,69";"2048"
"4219408";"Witmarsum";"1527";"4242";"1,58";"3208,52";"16392864,09";"2237"
"4219507";"Xanxerê";"19294";"51364";"1,67";"3478,40";"20420156,21";"2424"
"4219606";"Xavantina";"1253";"3651";"1,68";"5291,57";"84063786,09";"2500"
"4219705";"Xaxim";"11645";"31895";"1,62";"3589,04";"17039844,55";"2500"
"4219853";"Zortéa";"1463";"3929";"1,75";"2411,80";"17629600,88";"1900"
"4220000";"Balneário Rincão";"5808";"15950";"2,12";"2936,31";"12211146,31";"2100"
"4300034";"Aceguá";"1573";"4153";"1,82";"3576,29";"48028297,35";"2000"
"4300059";"Água Santa";"1378";"3902";"1,81";"4213,77";"75103097,92";"2200"
"4300109";"Agudo";"6132";"15974";"1,52";"2676,48";"13295294,14";"1800"
"4300208";"Ajuricaba";"2592";"6666";"1,32";"3444,82";"44149957,77";"2000"
"4300307";"Alecrim";"2553";"6120";"1,34";"2699,80";"22776673,73";"1500"
"4300406";"Alegrete";"28242";"71923";"1,73";"2766,41";"59628441,63";"1600"
"4300455";"Alegria";"1453";"3651";"1,34";"3038,36";"32959866,74";"1475"
"4300471";"Almirante Tamandaré do Sul";"798";"1968";"1,28";"3349,88";"19801287,23";"2400"
"4300505";"Alpestre";"2845";"7108";"1,36";"2704,82";"17965196,54";"1800"
"4300554";"Alto Alegre";"692";"1787";"1,37";"3100,20";"19780713,09";"2000"
"4300570";"Alto Feliz";"1230";"3072";"1,35";"2683,39";"7879248,72";"2200"
"4300604";"Alvorada";"68775";"186616";"1,94";"2286,93";"14047517,86";"1800"
"4300638";"Amaral Ferrador";"2009";"5278";"1,53";"1769,00";"5618580,19";"1212"
"4300646";"Ametista do Sul";"2899";"7634";"1,48";"2255,26";"14473084,76";"1400"
"4300661";"André da Rocha";"437";"1135";"1,60";"3071,02";"38801379,22";"1970"
"4300703";"Anta Gorda";"2235";"5954";"1,60";"4174,59";"61812208,57";"2424"
"4300802";"Antônio Prado";"5001";"12990";"1,45";"3157,55";"13380914,62";"2400"
"4300851";"Arambaré";"1729";"4107";"1,65";"2304,19";"6051681,05";"1500"
"4300877";"Araricá";"3215";"8524";"1,53";"2022,08";"2902806,11";"1500"
"4300901";"Aratiba";"2573";"6477";"1,46";"3445,33";"31178939,17";"2400"
"4301008";"Arroio do Meio";"8407";"21836";"1,40";"2904,23";"9698628,23";"2200"
"4301057";"Arroio do Sal";"4463";"11029";"1,66";"2655,88";"8836609,47";"2000"
"4301073";"Arroio do Padre";"820";"2584";"2,40";"3048,14";"18691570,39";"1800"
"4301107";"Arroio dos Ratos";"5513";"14007";"1,82";"2262,31";"5531020,32";"1500"
"4301206";"Arroio do Tigre";"4451";"12051";"1,51";"2363,68";"10176136,15";"1500"
"4301305";"Arroio Grande";"7269";"17514";"1,67";"2216,77";"16445706,72";"1212"
"4301404";"Arvorezinha";"3929";"10300";"1,67";"2697,07";"13483636,82";"2000"
"4301503";"Augusto Pestana";"2834";"7149";"1,28";"4067,36";"63954569,89";"2100"
"4301552";"Áurea";"1318";"3396";"1,45";"2260,37";"7493947,51";"1650"
"4301602";"Bagé";"45295";"117160";"1,83";"2822,04";"18284331,13";"1600"
"4301636";"Balneário Pinhal";"6098";"14881";"1,84";"2293,06";"5522641,77";"1500"
"4301651";"Barão";"2418";"6440";"1,50";"3003,07";"8818129,10";"2424"
"4301701";"Barão de Cotegipe";"2680";"7054";"1,62";"3582,33";"119850744,57";"2424"
"4301750";"Barão do Triunfo";"2409";"5878";"1,57";"1855,93";"4093447,06";"1212"
"4301800";"Barracão";"1926";"4816";"1,37";"2625,42";"17401695,08";"1500"
"4301859";"Barra do Guarita";"1179";"3155";"1,91";"2227,97";"8547732,44";"1600"
"4301875";"Barra do Quaraí";"1462";"4231";"2,28";"2280,35";"9335723,30";"1500"
"4301909";"Barra do Ribeiro";"4795";"12186";"1,81";"2381,37";"7374363,37";"1520"
"4301925";"Barra do Rio Azul";"620";"1696";"1,50";"3966,97";"46764296,59";"2000"
"4301958";"Barra Funda";"896";"2489";"1,42";"3248,24";"16151590,00";"2224"
"4302006";"Barros Cassal";"3695";"9254";"1,49";"2244,35";"9332016,09";"1212"
"4302055";"Benjamin Constant do Sul";"725";"2082";"2,05";"2560,31";"13114301,85";"1600"
"4302105";"Bento Gonçalves";"48809";"122519";"1,44";"3819,92";"154514117,69";"2500"
"4302154";"Boa Vista das Missões";"760";"1917";"1,32";"2483,48";"7838270,81";"1500"
"4302204";"Boa Vista do Buricá";"2735";"6913";"1,25";"2911,62";"18719523,63";"2001"
"4302220";"Boa Vista do Cadeado";"851";"2219";"1,36";"3486,61";"51112590,52";"2000"
"4302238";"Boa Vista do Incra";"839";"2270";"1,42";"3034,29";"22382877,92";"2000"
"4302253";"Boa Vista do Sul";"1052";"2774";"1,56";"3090,65";"16079185,99";"2424"
"4302303";"Bom Jesus";"4191";"11138";"2,03";"2048,82";"5320645,02";"1300"
"4302352";"Bom Princípio";"4996";"13085";"1,52";"2955,51";"7289887,34";"2400"
"4302378";"Bom Progresso";"821";"2096";"1,41";"2429,01";"8078940,40";"1480"
"4302402";"Bom Retiro do Sul";"4863";"12228";"1,41";"2410,70";"10999050,38";"1800"
"4302451";"Boqueirão do Leão";"2440";"6225";"1,47";"2257,21";"5485679,54";"1500"
"4302501";"Bossoroca";"2359";"5887";"1,62";"2422,66";"11158216,06";"1500"
"4302584";"Bozano";"807";"2150";"1,65";"3231,62";"16501935,18";"2224"
"4302600";"Braga";"1238";"3258";"1,55";"2233,70";"8484320,41";"1400"
"4302659";"Brochier";"2019";"4934";"1,43";"2683,40";"9616014,53";"2000"
"4302709";"Butiá";"7350";"19056";"1,77";"2388,42";"43664674,20";"1500"
"4302808";"Caçapava do Sul";"13436";"32353";"1,53";"2397,47";"8009157,64";"1500"
"4302907";"Cacequi";"4268";"11075";"1,76";"2326,30";"9817781,24";"1400"
"4303004";"Cachoeira do Sul";"31796";"79475";"1,63";"3009,15";"289278622,48";"1800"
"4303103";"Cachoeirinha";"52484";"135865";"1,61";"3034,93";"46600207,59";"2000"
"4303202";"Cacique Doble";"1660";"4601";"2,03";"2380,39";"22524709,97";"1212"
"4303301";"Caibaté";"1895";"4684";"1,34";"2862,54";"15722140,97";"2000"
"4303400";"Caiçara";"1854";"4815";"1,41";"3705,17";"301367169,24";"2000"
"4303509";"Camaquã";"23842";"61634";"1,64";"2537,16";"8691976,40";"1700"
"4303558";"Camargo";"1125";"2971";"1,48";"4049,72";"50780990,94";"2440"
"4303608";"Cambará do Sul";"2414";"6309";"1,55";"2396,59";"7329694,85";"1800"
"4303673";"Campestre da Serra";"1284";"3235";"1,33";"2298,25";"4088555,52";"1800"
"4303707";"Campina das Missões";"2301";"5882";"1,39";"3487,77";"37716385,09";"2000"
"4303806";"Campinas do Sul";"2060";"5250";"1,44";"3002,88";"13235371,81";"2100"
"4303905";"Campo Bom";"24057";"62743";"1,48";"3042,13";"11350976,61";"2000"
"4304002";"Campo Novo";"1920";"4968";"1,60";"2403,91";"13918556,55";"1500"
"4304101";"Campos Borges";"1458";"3609";"1,28";"2521,35";"14115802,33";"1500"
"4304200";"Candelária";"11381";"28667";"1,46";"2254,78";"6880141,96";"1500"
"4304309";"Cândido Godói";"2439";"6293";"1,38";"3563,06";"38773466,36";"2011"
"4304358";"Candiota";"4103";"10624";"1,71";"2419,90";"8631144,37";"1700"
"4304408";"Canela";"18302";"48644";"1,76";"3279,12";"17789398,25";"2200"
"4304507";"Canguçu";"19308";"49541";"1,66";"2306,39";"11301498,98";"1329"
"4304606";"Canoas";"132820";"344790";"1,83";"3594,30";"20842590,34";"2400"
"4304614";"Canudos do Vale";"648";"1656";"1,12";"2443,58";"10931262,02";"1500"
"4304622";"Capão Bonito do Sul";"691";"1733";"1,41";"2616,97";"23881010,20";"1500"
"4304630";"Capão da Canoa";"23875";"63355";"1,95";"3365,89";"18871672,14";"2200"
"4304655";"Capão do Cipó";"1165";"3107";"1,35";"2919,68";"15485905,80";"2000"
"4304663";"Capão do Leão";"10141";"26367";"1,78";"2021,07";"4879003,19";"1500"
"4304671";"Capivari do Sul";"1495";"3989";"1,75";"2855,80";"15947128,16";"2000"
"4304689";"Capela de Santana";"4236";"11133";"1,69";"2141,29";"4469090,07";"1600"
"4304697";"Capitão";"1054";"2921";"1,67";"2540,35";"10858339,32";"1827.5"
"4304705";"Carazinho";"24216";"61362";"1,61";"3250,23";"62250565,23";"2234"
"4304713";"Caraá";"3016";"7393";"1,44";"2052,65";"6776827,89";"1350"
"4304804";"Carlos Barbosa";"11648";"30358";"1,40";"3953,86";"103683340,89";"3000"
"4304853";"Carlos Gomes";"513";"1368";"1,68";"2599,38";"22602738,55";"1600"
"4304903";"Casca";"3614";"9433";"1,56";"4628,86";"52391807,75";"2900"
"4304952";"Caseiros";"1110";"2998";"1,66";"3829,29";"57678796,90";"2000"
"4305009";"Catuípe";"3370";"8666";"1,46";"3227,82";"28604722,38";"2000"
"4305108";"Caxias do Sul";"184835";"461758";"1,50";"3786,95";"82581012,25";"2500"
"4305116";"Centenário";"1031";"2715";"1,40";"3092,39";"23419765,50";"2000"
"4305124";"Cerrito";"2434";"5782";"1,49";"2136,41";"6285923,98";"1250"
"4305132";"Cerro Branco";"1582";"3800";"1,20";"1952,71";"2936915,19";"1212"
"4305157";"Cerro Grande";"915";"2379";"1,41";"2472,24";"10472051,28";"1500"
"4305173";"Cerro Grande do Sul";"3580";"9125";"1,58";"2022,63";"9216207,95";"1212"
"4305207";"Cerro Largo";"5350";"13528";"1,44";"3216,59";"22618312,81";"2000"
"4305306";"Chapada";"3814";"9517";"1,28";"2705,50";"10566755,75";"2000"
"4305355";"Charqueadas";"11993";"31149";"1,68";"3141,76";"11623217,55";"2200"
"4305371";"Charrua";"959";"2768";"2,05";"3164,48";"42280076,31";"1500"
"4305405";"Chiapetta";"1523";"3912";"1,54";"3604,34";"34095995,43";"2000"
"4305439";"Chuí";"2385";"6256";"1,98";"2420,39";"8583123,52";"1800"
"4305447";"Chuvisca";"1669";"4597";"1,53";"2425,47";"7162858,79";"1500"
"4305454";"Cidreira";"6843";"17009";"1,96";"2599,23";"7280895,41";"1745"
"4305504";"Ciríaco";"1677";"4140";"1,45";"2660,23";"17452838,66";"1500"
"4305587";"Colinas";"946";"2414";"1,59";"3216,21";"28978662,42";"2424"
"4305603";"Colorado";"1280";"3253";"1,40";"3557,99";"19398302,05";"2400"
"4305702";"Condor";"2388";"6388";"1,56";"2885,75";"13468286,41";"2000"
"4305801";"Constantina";"3790";"10377";"1,61";"3335,51";"30973651,56";"2000"
"4305835";"Coqueiro Baixo";"502";"1290";"1,39";"2981,52";"15954369,96";"2000"
"4305850";"Coqueiros do Sul";"894";"2205";"1,26";"4550,86";"93042683,83";"2400"
"4305871";"Coronel Barros";"1092";"2808";"1,40";"3710,60";"29625079,18";"2400"
"4305900";"Coronel Bicaco";"2329";"6137";"1,74";"2144,11";"7318034,14";"1212"
"4305934";"Coronel Pilar";"565";"1607";"1,91";"3972,96";"12722477,46";"3000"
"4305959";"Cotiporã";"1433";"3833";"1,62";"2770,62";"9650564,70";"2000"
"4305975";"Coxilha";"1015";"2655";"1,41";"2952,41";"9853043,21";"2000"
"4306007";"Crissiumal";"5263";"12806";"1,35";"3047,40";"31053151,54";"1800"
"4306056";"Cristal";"2766";"7281";"1,67";"2374,62";"16998775,25";"1500"
"4306072";"Cristal do Sul";"1057";"2689";"1,35";"2107,94";"17873146,06";"1212"
"4306106";"Cruz Alta";"22756";"58534";"1,67";"3188,29";"19686546,50";"2000"
"4306130";"Cruzaltense";"616";"1635";"1,49";"3896,23";"62005965,11";"2400"
"4306205";"Cruzeiro do Sul";"4585";"11468";"1,37";"2419,30";"6488172,84";"1900"
"4306304";"David Canabarro";"1658";"4318";"1,34";"2915,19";"19537163,40";"2000"
"4306320";"Derrubadas";"1074";"2751";"1,31";"3102,05";"29453107,97";"1600"
"4306353";"Dezesseis de Novembro";"1017";"2507";"1,37";"2371,38";"15522487,97";"1600"
"4306379";"Dilermando de Aguiar";"1147";"2806";"1,81";"1952,31";"6875249,65";"1212"
"4306403";"Dois Irmãos";"11923";"30596";"1,40";"3172,64";"15530472,13";"2200"
"4306429";"Dois Irmãos das Missões";"798";"2090";"1,58";"2541,35";"68052829,32";"1215"
"4306452";"Dois Lajeados";"1161";"3086";"1,45";"3201,06";"18705736,80";"2000"
"4306502";"Dom Feliciano";"5088";"13026";"1,64";"2298,07";"11357196,56";"1350"
"4306551";"Dom Pedro de Alcântara";"1050";"2555";"1,50";"2150,29";"2202198,34";"1800"
"4306601";"Dom Pedrito";"14307";"36547";"1,82";"2579,46";"12418185,78";"1500"
"4306700";"Dona Francisca";"1223";"3077";"1,59";"2076,00";"4287618,41";"1212"
"4306734";"Doutor Maurício Cardoso";"1820";"4443";"1,30";"3006,26";"20419321,66";"2000"
"4306759";"Doutor Ricardo";"710";"1888";"1,61";"2803,92";"11851722,87";"2000"
"4306767";"Eldorado do Sul";"14465";"39392";"1,95";"2763,58";"14043466,59";"1800"
"4306809";"Encantado";"9028";"22785";"1,49";"3142,67";"13894337,90";"2219"
"4306908";"Encruzilhada do Sul";"9601";"23721";"1,63";"2155,18";"7330208,57";"1300"
